,symbol,time,price
1368,BNBUSDT,2021-04-10 22:48:00,478.09300000
1369,BNBUSDT,2021-04-10 22:49:00,478.50790000
1370,BNBUSDT,2021-04-10 22:50:00,477.97960000
1371,BNBUSDT,2021-04-10 22:51:00,478.73050000
1372,BNBUSDT,2021-04-10 22:52:00,479.00000000
1373,BNBUSDT,2021-04-10 22:53:00,479.76110000
1374,BNBUSDT,2021-04-10 22:54:00,479.98800000
1375,BNBUSDT,2021-04-10 22:55:00,479.01190000
1376,BNBUSDT,2021-04-10 22:56:00,479.39400000
1377,BNBUSDT,2021-04-10 22:57:00,479.28770000
1378,BNBUSDT,2021-04-10 22:58:00,479.48200000
1379,BNBUSDT,2021-04-10 22:59:00,480.19980000
1380,BNBUSDT,2021-04-10 23:00:00,479.80120000
1381,BNBUSDT,2021-04-10 23:01:00,478.02850000
1382,BNBUSDT,2021-04-10 23:02:00,479.09640000
1383,BNBUSDT,2021-04-10 23:03:00,478.81100000
1384,BNBUSDT,2021-04-10 23:04:00,478.51370000
1385,BNBUSDT,2021-04-10 23:05:00,477.78690000
1386,BNBUSDT,2021-04-10 23:06:00,477.15660000
1387,BNBUSDT,2021-04-10 23:07:00,477.26900000
1388,BNBUSDT,2021-04-10 23:08:00,477.59560000
1389,BNBUSDT,2021-04-10 23:09:00,477.56490000
1390,BNBUSDT,2021-04-10 23:10:00,478.16920000
1391,BNBUSDT,2021-04-10 23:11:00,477.32440000
1392,BNBUSDT,2021-04-10 23:12:00,477.49720000
1393,BNBUSDT,2021-04-10 23:13:00,477.72920000
1394,BNBUSDT,2021-04-10 23:14:00,477.80000000
1395,BNBUSDT,2021-04-10 23:15:00,477.07700000
1396,BNBUSDT,2021-04-10 23:16:00,475.81670000
1397,BNBUSDT,2021-04-10 23:17:00,476.07080000
1398,BNBUSDT,2021-04-10 23:18:00,476.76020000
1399,BNBUSDT,2021-04-10 23:19:00,476.44080000
1400,BNBUSDT,2021-04-10 23:20:00,476.50010000
1401,BNBUSDT,2021-04-10 23:21:00,476.16590000
1402,BNBUSDT,2021-04-10 23:22:00,475.81370000
1403,BNBUSDT,2021-04-10 23:23:00,474.89440000
1404,BNBUSDT,2021-04-10 23:24:00,475.00000000
1405,BNBUSDT,2021-04-10 23:25:00,474.52360000
1406,BNBUSDT,2021-04-10 23:26:00,475.44490000
1407,BNBUSDT,2021-04-10 23:27:00,476.62230000
1408,BNBUSDT,2021-04-10 23:28:00,476.99670000
1409,BNBUSDT,2021-04-10 23:29:00,477.45750000
1410,BNBUSDT,2021-04-10 23:30:00,478.07990000
1411,BNBUSDT,2021-04-10 23:31:00,477.76260000
1412,BNBUSDT,2021-04-10 23:32:00,477.03200000
1413,BNBUSDT,2021-04-10 23:33:00,476.68740000
1414,BNBUSDT,2021-04-10 23:34:00,477.34430000
1415,BNBUSDT,2021-04-10 23:35:00,477.26610000
1416,BNBUSDT,2021-04-10 23:36:00,476.11010000
1417,BNBUSDT,2021-04-10 23:37:00,476.10880000
1418,BNBUSDT,2021-04-10 23:38:00,476.49980000
1419,BNBUSDT,2021-04-10 23:39:00,475.58240000
1420,BNBUSDT,2021-04-10 23:40:00,475.38350000
1421,BNBUSDT,2021-04-10 23:41:00,475.50420000
1422,BNBUSDT,2021-04-10 23:42:00,475.69890000
1423,BNBUSDT,2021-04-10 23:43:00,475.53680000
1424,BNBUSDT,2021-04-10 23:44:00,476.40430000
1425,BNBUSDT,2021-04-10 23:45:00,477.44420000
1426,BNBUSDT,2021-04-10 23:46:00,476.94860000
1427,BNBUSDT,2021-04-10 23:47:00,476.35450000
1428,BNBUSDT,2021-04-10 23:48:00,475.86760000
1429,BNBUSDT,2021-04-10 23:49:00,475.00900000
1430,BNBUSDT,2021-04-10 23:50:00,475.00190000
1431,BNBUSDT,2021-04-10 23:51:00,474.87960000
1432,BNBUSDT,2021-04-10 23:52:00,475.32910000
1433,BNBUSDT,2021-04-10 23:53:00,475.94190000
1434,BNBUSDT,2021-04-10 23:54:00,476.00000000
1435,BNBUSDT,2021-04-10 23:55:00,476.42790000
1436,BNBUSDT,2021-04-10 23:56:00,476.36580000
1437,BNBUSDT,2021-04-10 23:57:00,476.33320000
1438,BNBUSDT,2021-04-10 23:58:00,476.49280000
1439,BNBUSDT,2021-04-10 23:59:00,476.97630000
0,DOGEUSDT,2021-04-10 00:00:00,0.06145000
1,DOGEUSDT,2021-04-10 00:01:00,0.06137870
2,DOGEUSDT,2021-04-10 00:02:00,0.06130040
3,DOGEUSDT,2021-04-10 00:03:00,0.06135140
4,DOGEUSDT,2021-04-10 00:04:00,0.06137880
5,DOGEUSDT,2021-04-10 00:05:00,0.06143510
6,DOGEUSDT,2021-04-10 00:06:00,0.06137000
7,DOGEUSDT,2021-04-10 00:07:00,0.06145480
8,DOGEUSDT,2021-04-10 00:08:00,0.06150100
9,DOGEUSDT,2021-04-10 00:09:00,0.06161010
10,DOGEUSDT,2021-04-10 00:10:00,0.06160820
11,DOGEUSDT,2021-04-10 00:11:00,0.06153010
12,DOGEUSDT,2021-04-10 00:12:00,0.06141590
13,DOGEUSDT,2021-04-10 00:13:00,0.06149640
14,DOGEUSDT,2021-04-10 00:14:00,0.06157360
15,DOGEUSDT,2021-04-10 00:15:00,0.06155710
16,DOGEUSDT,2021-04-10 00:16:00,0.06143700
17,DOGEUSDT,2021-04-10 00:17:00,0.06142850
18,DOGEUSDT,2021-04-10 00:18:00,0.06137230
19,DOGEUSDT,2021-04-10 00:19:00,0.06138340
20,DOGEUSDT,2021-04-10 00:20:00,0.06134510
21,DOGEUSDT,2021-04-10 00:21:00,0.06131930
22,DOGEUSDT,2021-04-10 00:22:00,0.06136260
23,DOGEUSDT,2021-04-10 00:23:00,0.06108480
24,DOGEUSDT,2021-04-10 00:24:00,0.06113240
25,DOGEUSDT,2021-04-10 00:25:00,0.06116390
26,DOGEUSDT,2021-04-10 00:26:00,0.06116240
27,DOGEUSDT,2021-04-10 00:27:00,0.06115000
28,DOGEUSDT,2021-04-10 00:28:00,0.06114330
29,DOGEUSDT,2021-04-10 00:29:00,0.06129200
30,DOGEUSDT,2021-04-10 00:30:00,0.06130650
31,DOGEUSDT,2021-04-10 00:31:00,0.06121010
32,DOGEUSDT,2021-04-10 00:32:00,0.06111880
33,DOGEUSDT,2021-04-10 00:33:00,0.06118210
34,DOGEUSDT,2021-04-10 00:34:00,0.06099470
35,DOGEUSDT,2021-04-10 00:35:00,0.06120090
36,DOGEUSDT,2021-04-10 00:36:00,0.06103230
37,DOGEUSDT,2021-04-10 00:37:00,0.06095570
38,DOGEUSDT,2021-04-10 00:38:00,0.06099410
39,DOGEUSDT,2021-04-10 00:39:00,0.06117550
40,DOGEUSDT,2021-04-10 00:40:00,0.06116040
41,DOGEUSDT,2021-04-10 00:41:00,0.06122500
42,DOGEUSDT,2021-04-10 00:42:00,0.06124000
43,DOGEUSDT,2021-04-10 00:43:00,0.06121670
44,DOGEUSDT,2021-04-10 00:44:00,0.06118620
45,DOGEUSDT,2021-04-10 00:45:00,0.06120480
46,DOGEUSDT,2021-04-10 00:46:00,0.06125740
47,DOGEUSDT,2021-04-10 00:47:00,0.06132170
48,DOGEUSDT,2021-04-10 00:48:00,0.06132910
49,DOGEUSDT,2021-04-10 00:49:00,0.06136070
50,DOGEUSDT,2021-04-10 00:50:00,0.06137490
51,DOGEUSDT,2021-04-10 00:51:00,0.06137620
52,DOGEUSDT,2021-04-10 00:52:00,0.06137770
53,DOGEUSDT,2021-04-10 00:53:00,0.06134860
54,DOGEUSDT,2021-04-10 00:54:00,0.06133560
55,DOGEUSDT,2021-04-10 00:55:00,0.06139130
56,DOGEUSDT,2021-04-10 00:56:00,0.06153900
57,DOGEUSDT,2021-04-10 00:57:00,0.06141930
58,DOGEUSDT,2021-04-10 00:58:00,0.06143270
59,DOGEUSDT,2021-04-10 00:59:00,0.06144260
60,DOGEUSDT,2021-04-10 01:00:00,0.06145280
61,DOGEUSDT,2021-04-10 01:01:00,0.06156130
62,DOGEUSDT,2021-04-10 01:02:00,0.06141900
63,DOGEUSDT,2021-04-10 01:03:00,0.06131620
64,DOGEUSDT,2021-04-10 01:04:00,0.06132010
65,DOGEUSDT,2021-04-10 01:05:00,0.06122430
66,DOGEUSDT,2021-04-10 01:06:00,0.06121910
67,DOGEUSDT,2021-04-10 01:07:00,0.06114730
68,DOGEUSDT,2021-04-10 01:08:00,0.06109430
69,DOGEUSDT,2021-04-10 01:09:00,0.06108810
70,DOGEUSDT,2021-04-10 01:10:00,0.06111870
71,DOGEUSDT,2021-04-10 01:11:00,0.06111440
72,DOGEUSDT,2021-04-10 01:12:00,0.06110770
73,DOGEUSDT,2021-04-10 01:13:00,0.06100000
74,DOGEUSDT,2021-04-10 01:14:00,0.06092980
75,DOGEUSDT,2021-04-10 01:15:00,0.06095450
76,DOGEUSDT,2021-04-10 01:16:00,0.06087970
77,DOGEUSDT,2021-04-10 01:17:00,0.06082850
78,DOGEUSDT,2021-04-10 01:18:00,0.06079560
79,DOGEUSDT,2021-04-10 01:19:00,0.06088320
80,DOGEUSDT,2021-04-10 01:20:00,0.06095480
81,DOGEUSDT,2021-04-10 01:21:00,0.06096590
82,DOGEUSDT,2021-04-10 01:22:00,0.06099880
83,DOGEUSDT,2021-04-10 01:23:00,0.06097660
84,DOGEUSDT,2021-04-10 01:24:00,0.06087950
85,DOGEUSDT,2021-04-10 01:25:00,0.06089580
86,DOGEUSDT,2021-04-10 01:26:00,0.06100280
87,DOGEUSDT,2021-04-10 01:27:00,0.06104720
88,DOGEUSDT,2021-04-10 01:28:00,0.06111170
89,DOGEUSDT,2021-04-10 01:29:00,0.06107250
90,DOGEUSDT,2021-04-10 01:30:00,0.06113940
91,DOGEUSDT,2021-04-10 01:31:00,0.06120620
92,DOGEUSDT,2021-04-10 01:32:00,0.06127630
93,DOGEUSDT,2021-04-10 01:33:00,0.06111850
94,DOGEUSDT,2021-04-10 01:34:00,0.06109740
95,DOGEUSDT,2021-04-10 01:35:00,0.06113270
96,DOGEUSDT,2021-04-10 01:36:00,0.06120000
97,DOGEUSDT,2021-04-10 01:37:00,0.06115380
98,DOGEUSDT,2021-04-10 01:38:00,0.06125170
99,DOGEUSDT,2021-04-10 01:39:00,0.06134220
100,DOGEUSDT,2021-04-10 01:40:00,0.06130550
101,DOGEUSDT,2021-04-10 01:41:00,0.06133590
102,DOGEUSDT,2021-04-10 01:42:00,0.06133320
103,DOGEUSDT,2021-04-10 01:43:00,0.06131100
104,DOGEUSDT,2021-04-10 01:44:00,0.06135340
105,DOGEUSDT,2021-04-10 01:45:00,0.06135100
106,DOGEUSDT,2021-04-10 01:46:00,0.06132130
107,DOGEUSDT,2021-04-10 01:47:00,0.06137780
108,DOGEUSDT,2021-04-10 01:48:00,0.06132820
109,DOGEUSDT,2021-04-10 01:49:00,0.06135110
110,DOGEUSDT,2021-04-10 01:50:00,0.06133860
111,DOGEUSDT,2021-04-10 01:51:00,0.06137000
112,DOGEUSDT,2021-04-10 01:52:00,0.06136500
113,DOGEUSDT,2021-04-10 01:53:00,0.06138000
114,DOGEUSDT,2021-04-10 01:54:00,0.06137500
115,DOGEUSDT,2021-04-10 01:55:00,0.06137300
116,DOGEUSDT,2021-04-10 01:56:00,0.06133800
117,DOGEUSDT,2021-04-10 01:57:00,0.06130890
118,DOGEUSDT,2021-04-10 01:58:00,0.06138850
119,DOGEUSDT,2021-04-10 01:59:00,0.06139990
120,DOGEUSDT,2021-04-10 02:00:00,0.06138500
121,DOGEUSDT,2021-04-10 02:01:00,0.06142070
122,DOGEUSDT,2021-04-10 02:02:00,0.06141030
123,DOGEUSDT,2021-04-10 02:03:00,0.06148280
124,DOGEUSDT,2021-04-10 02:04:00,0.06153900
125,DOGEUSDT,2021-04-10 02:05:00,0.06148790
126,DOGEUSDT,2021-04-10 02:06:00,0.06147700
127,DOGEUSDT,2021-04-10 02:07:00,0.06148790
128,DOGEUSDT,2021-04-10 02:08:00,0.06143330
129,DOGEUSDT,2021-04-10 02:09:00,0.06140710
130,DOGEUSDT,2021-04-10 02:10:00,0.06147930
131,DOGEUSDT,2021-04-10 02:11:00,0.06145400
132,DOGEUSDT,2021-04-10 02:12:00,0.06144190
133,DOGEUSDT,2021-04-10 02:13:00,0.06145990
134,DOGEUSDT,2021-04-10 02:14:00,0.06146770
135,DOGEUSDT,2021-04-10 02:15:00,0.06145380
136,DOGEUSDT,2021-04-10 02:16:00,0.06144570
137,DOGEUSDT,2021-04-10 02:17:00,0.06139240
138,DOGEUSDT,2021-04-10 02:18:00,0.06138370
139,DOGEUSDT,2021-04-10 02:19:00,0.06140940
140,DOGEUSDT,2021-04-10 02:20:00,0.06139460
141,DOGEUSDT,2021-04-10 02:21:00,0.06134700
142,DOGEUSDT,2021-04-10 02:22:00,0.06142450
143,DOGEUSDT,2021-04-10 02:23:00,0.06137180
144,DOGEUSDT,2021-04-10 02:24:00,0.06137990
145,DOGEUSDT,2021-04-10 02:25:00,0.06143460
146,DOGEUSDT,2021-04-10 02:26:00,0.06146010
147,DOGEUSDT,2021-04-10 02:27:00,0.06145530
148,DOGEUSDT,2021-04-10 02:28:00,0.06138450
149,DOGEUSDT,2021-04-10 02:29:00,0.06153560
150,DOGEUSDT,2021-04-10 02:30:00,0.06147160
151,DOGEUSDT,2021-04-10 02:31:00,0.06145230
152,DOGEUSDT,2021-04-10 02:32:00,0.06154630
153,DOGEUSDT,2021-04-10 02:33:00,0.06156090
154,DOGEUSDT,2021-04-10 02:34:00,0.06155880
155,DOGEUSDT,2021-04-10 02:35:00,0.06156240
156,DOGEUSDT,2021-04-10 02:36:00,0.06164100
157,DOGEUSDT,2021-04-10 02:37:00,0.06161560
158,DOGEUSDT,2021-04-10 02:38:00,0.06161930
159,DOGEUSDT,2021-04-10 02:39:00,0.06163530
160,DOGEUSDT,2021-04-10 02:40:00,0.06160000
161,DOGEUSDT,2021-04-10 02:41:00,0.06158270
162,DOGEUSDT,2021-04-10 02:42:00,0.06157190
163,DOGEUSDT,2021-04-10 02:43:00,0.06156970
164,DOGEUSDT,2021-04-10 02:44:00,0.06157480
165,DOGEUSDT,2021-04-10 02:45:00,0.06156000
166,DOGEUSDT,2021-04-10 02:46:00,0.06163050
167,DOGEUSDT,2021-04-10 02:47:00,0.06162560
168,DOGEUSDT,2021-04-10 02:48:00,0.06158970
169,DOGEUSDT,2021-04-10 02:49:00,0.06162200
170,DOGEUSDT,2021-04-10 02:50:00,0.06163840
171,DOGEUSDT,2021-04-10 02:51:00,0.06163000
172,DOGEUSDT,2021-04-10 02:52:00,0.06163950
173,DOGEUSDT,2021-04-10 02:53:00,0.06161960
174,DOGEUSDT,2021-04-10 02:54:00,0.06164390
175,DOGEUSDT,2021-04-10 02:55:00,0.06162250
176,DOGEUSDT,2021-04-10 02:56:00,0.06161970
177,DOGEUSDT,2021-04-10 02:57:00,0.06165310
178,DOGEUSDT,2021-04-10 02:58:00,0.06165110
179,DOGEUSDT,2021-04-10 02:59:00,0.06166010
180,DOGEUSDT,2021-04-10 03:00:00,0.06173300
181,DOGEUSDT,2021-04-10 03:01:00,0.06166600
182,DOGEUSDT,2021-04-10 03:02:00,0.06152060
183,DOGEUSDT,2021-04-10 03:03:00,0.06153900
184,DOGEUSDT,2021-04-10 03:04:00,0.06158000
185,DOGEUSDT,2021-04-10 03:05:00,0.06153560
186,DOGEUSDT,2021-04-10 03:06:00,0.06154410
187,DOGEUSDT,2021-04-10 03:07:00,0.06158410
188,DOGEUSDT,2021-04-10 03:08:00,0.06155570
189,DOGEUSDT,2021-04-10 03:09:00,0.06153770
190,DOGEUSDT,2021-04-10 03:10:00,0.06154770
191,DOGEUSDT,2021-04-10 03:11:00,0.06161200
192,DOGEUSDT,2021-04-10 03:12:00,0.06159100
193,DOGEUSDT,2021-04-10 03:13:00,0.06160880
194,DOGEUSDT,2021-04-10 03:14:00,0.06163190
195,DOGEUSDT,2021-04-10 03:15:00,0.06169310
196,DOGEUSDT,2021-04-10 03:16:00,0.06169380
197,DOGEUSDT,2021-04-10 03:17:00,0.06168110
198,DOGEUSDT,2021-04-10 03:18:00,0.06173830
199,DOGEUSDT,2021-04-10 03:19:00,0.06170510
200,DOGEUSDT,2021-04-10 03:20:00,0.06169870
201,DOGEUSDT,2021-04-10 03:21:00,0.06168810
202,DOGEUSDT,2021-04-10 03:22:00,0.06169980
203,DOGEUSDT,2021-04-10 03:23:00,0.06174980
204,DOGEUSDT,2021-04-10 03:24:00,0.06175200
205,DOGEUSDT,2021-04-10 03:25:00,0.06175810
206,DOGEUSDT,2021-04-10 03:26:00,0.06177300
207,DOGEUSDT,2021-04-10 03:27:00,0.06179350
208,DOGEUSDT,2021-04-10 03:28:00,0.06179280
209,DOGEUSDT,2021-04-10 03:29:00,0.06174250
210,DOGEUSDT,2021-04-10 03:30:00,0.06171360
211,DOGEUSDT,2021-04-10 03:31:00,0.06173030
212,DOGEUSDT,2021-04-10 03:32:00,0.06174060
213,DOGEUSDT,2021-04-10 03:33:00,0.06171410
214,DOGEUSDT,2021-04-10 03:34:00,0.06170120
215,DOGEUSDT,2021-04-10 03:35:00,0.06179800
216,DOGEUSDT,2021-04-10 03:36:00,0.06184160
217,DOGEUSDT,2021-04-10 03:37:00,0.06185080
218,DOGEUSDT,2021-04-10 03:38:00,0.06188410
219,DOGEUSDT,2021-04-10 03:39:00,0.06185110
220,DOGEUSDT,2021-04-10 03:40:00,0.06187650
221,DOGEUSDT,2021-04-10 03:41:00,0.06189270
222,DOGEUSDT,2021-04-10 03:42:00,0.06184300
223,DOGEUSDT,2021-04-10 03:43:00,0.06186150
224,DOGEUSDT,2021-04-10 03:44:00,0.06181040
225,DOGEUSDT,2021-04-10 03:45:00,0.06181040
226,DOGEUSDT,2021-04-10 03:46:00,0.06177700
227,DOGEUSDT,2021-04-10 03:47:00,0.06170920
228,DOGEUSDT,2021-04-10 03:48:00,0.06168670
229,DOGEUSDT,2021-04-10 03:49:00,0.06171990
230,DOGEUSDT,2021-04-10 03:50:00,0.06177260
231,DOGEUSDT,2021-04-10 03:51:00,0.06170650
232,DOGEUSDT,2021-04-10 03:52:00,0.06169190
233,DOGEUSDT,2021-04-10 03:53:00,0.06159200
234,DOGEUSDT,2021-04-10 03:54:00,0.06157250
235,DOGEUSDT,2021-04-10 03:55:00,0.06149840
236,DOGEUSDT,2021-04-10 03:56:00,0.06144250
237,DOGEUSDT,2021-04-10 03:57:00,0.06155550
238,DOGEUSDT,2021-04-10 03:58:00,0.06161040
239,DOGEUSDT,2021-04-10 03:59:00,0.06164310
240,DOGEUSDT,2021-04-10 04:00:00,0.06159600
241,DOGEUSDT,2021-04-10 04:01:00,0.06165280
242,DOGEUSDT,2021-04-10 04:02:00,0.06173500
243,DOGEUSDT,2021-04-10 04:03:00,0.06180000
244,DOGEUSDT,2021-04-10 04:04:00,0.06170610
245,DOGEUSDT,2021-04-10 04:05:00,0.06177110
246,DOGEUSDT,2021-04-10 04:06:00,0.06183550
247,DOGEUSDT,2021-04-10 04:07:00,0.06185330
248,DOGEUSDT,2021-04-10 04:08:00,0.06179680
249,DOGEUSDT,2021-04-10 04:09:00,0.06188880
250,DOGEUSDT,2021-04-10 04:10:00,0.06189990
251,DOGEUSDT,2021-04-10 04:11:00,0.06184460
252,DOGEUSDT,2021-04-10 04:12:00,0.06182070
253,DOGEUSDT,2021-04-10 04:13:00,0.06172650
254,DOGEUSDT,2021-04-10 04:14:00,0.06174320
255,DOGEUSDT,2021-04-10 04:15:00,0.06179550
256,DOGEUSDT,2021-04-10 04:16:00,0.06180970
257,DOGEUSDT,2021-04-10 04:17:00,0.06180420
258,DOGEUSDT,2021-04-10 04:18:00,0.06182560
259,DOGEUSDT,2021-04-10 04:19:00,0.06171800
260,DOGEUSDT,2021-04-10 04:20:00,0.06164710
261,DOGEUSDT,2021-04-10 04:21:00,0.06164590
262,DOGEUSDT,2021-04-10 04:22:00,0.06157180
263,DOGEUSDT,2021-04-10 04:23:00,0.06161650
264,DOGEUSDT,2021-04-10 04:24:00,0.06158990
265,DOGEUSDT,2021-04-10 04:25:00,0.06168280
266,DOGEUSDT,2021-04-10 04:26:00,0.06164330
267,DOGEUSDT,2021-04-10 04:27:00,0.06161930
268,DOGEUSDT,2021-04-10 04:28:00,0.06160800
269,DOGEUSDT,2021-04-10 04:29:00,0.06161870
270,DOGEUSDT,2021-04-10 04:30:00,0.06162360
271,DOGEUSDT,2021-04-10 04:31:00,0.06156650
272,DOGEUSDT,2021-04-10 04:32:00,0.06159030
273,DOGEUSDT,2021-04-10 04:33:00,0.06158360
274,DOGEUSDT,2021-04-10 04:34:00,0.06155020
275,DOGEUSDT,2021-04-10 04:35:00,0.06159300
276,DOGEUSDT,2021-04-10 04:36:00,0.06155890
277,DOGEUSDT,2021-04-10 04:37:00,0.06157330
278,DOGEUSDT,2021-04-10 04:38:00,0.06161200
279,DOGEUSDT,2021-04-10 04:39:00,0.06157310
280,DOGEUSDT,2021-04-10 04:40:00,0.06157320
281,DOGEUSDT,2021-04-10 04:41:00,0.06153400
282,DOGEUSDT,2021-04-10 04:42:00,0.06158800
283,DOGEUSDT,2021-04-10 04:43:00,0.06154940
284,DOGEUSDT,2021-04-10 04:44:00,0.06152060
285,DOGEUSDT,2021-04-10 04:45:00,0.06151930
286,DOGEUSDT,2021-04-10 04:46:00,0.06162850
287,DOGEUSDT,2021-04-10 04:47:00,0.06160630
288,DOGEUSDT,2021-04-10 04:48:00,0.06162800
289,DOGEUSDT,2021-04-10 04:49:00,0.06155850
290,DOGEUSDT,2021-04-10 04:50:00,0.06148150
291,DOGEUSDT,2021-04-10 04:51:00,0.06152080
292,DOGEUSDT,2021-04-10 04:52:00,0.06148320
293,DOGEUSDT,2021-04-10 04:53:00,0.06149300
294,DOGEUSDT,2021-04-10 04:54:00,0.06154730
295,DOGEUSDT,2021-04-10 04:55:00,0.06158220
296,DOGEUSDT,2021-04-10 04:56:00,0.06157480
297,DOGEUSDT,2021-04-10 04:57:00,0.06157500
298,DOGEUSDT,2021-04-10 04:58:00,0.06160870
299,DOGEUSDT,2021-04-10 04:59:00,0.06162830
300,DOGEUSDT,2021-04-10 05:00:00,0.06166960
301,DOGEUSDT,2021-04-10 05:01:00,0.06166100
302,DOGEUSDT,2021-04-10 05:02:00,0.06162300
303,DOGEUSDT,2021-04-10 05:03:00,0.06166000
304,DOGEUSDT,2021-04-10 05:04:00,0.06177050
305,DOGEUSDT,2021-04-10 05:05:00,0.06185850
306,DOGEUSDT,2021-04-10 05:06:00,0.06191660
307,DOGEUSDT,2021-04-10 05:07:00,0.06187600
308,DOGEUSDT,2021-04-10 05:08:00,0.06181950
309,DOGEUSDT,2021-04-10 05:09:00,0.06180620
310,DOGEUSDT,2021-04-10 05:10:00,0.06181160
311,DOGEUSDT,2021-04-10 05:11:00,0.06188240
312,DOGEUSDT,2021-04-10 05:12:00,0.06191760
313,DOGEUSDT,2021-04-10 05:13:00,0.06192060
314,DOGEUSDT,2021-04-10 05:14:00,0.06190010
315,DOGEUSDT,2021-04-10 05:15:00,0.06194350
316,DOGEUSDT,2021-04-10 05:16:00,0.06192500
317,DOGEUSDT,2021-04-10 05:17:00,0.06190720
318,DOGEUSDT,2021-04-10 05:18:00,0.06192670
319,DOGEUSDT,2021-04-10 05:19:00,0.06192930
320,DOGEUSDT,2021-04-10 05:20:00,0.06187700
321,DOGEUSDT,2021-04-10 05:21:00,0.06188640
322,DOGEUSDT,2021-04-10 05:22:00,0.06179600
323,DOGEUSDT,2021-04-10 05:23:00,0.06184510
324,DOGEUSDT,2021-04-10 05:24:00,0.06187480
325,DOGEUSDT,2021-04-10 05:25:00,0.06184030
326,DOGEUSDT,2021-04-10 05:26:00,0.06183100
327,DOGEUSDT,2021-04-10 05:27:00,0.06181430
328,DOGEUSDT,2021-04-10 05:28:00,0.06175570
329,DOGEUSDT,2021-04-10 05:29:00,0.06167470
330,DOGEUSDT,2021-04-10 05:30:00,0.06163370
331,DOGEUSDT,2021-04-10 05:31:00,0.06167460
332,DOGEUSDT,2021-04-10 05:32:00,0.06157800
333,DOGEUSDT,2021-04-10 05:33:00,0.06161140
334,DOGEUSDT,2021-04-10 05:34:00,0.06161290
335,DOGEUSDT,2021-04-10 05:35:00,0.06160140
336,DOGEUSDT,2021-04-10 05:36:00,0.06163900
337,DOGEUSDT,2021-04-10 05:37:00,0.06161450
338,DOGEUSDT,2021-04-10 05:38:00,0.06161170
339,DOGEUSDT,2021-04-10 05:39:00,0.06158920
340,DOGEUSDT,2021-04-10 05:40:00,0.06157980
341,DOGEUSDT,2021-04-10 05:41:00,0.06157120
342,DOGEUSDT,2021-04-10 05:42:00,0.06165900
343,DOGEUSDT,2021-04-10 05:43:00,0.06170220
344,DOGEUSDT,2021-04-10 05:44:00,0.06167750
345,DOGEUSDT,2021-04-10 05:45:00,0.06159450
346,DOGEUSDT,2021-04-10 05:46:00,0.06159480
347,DOGEUSDT,2021-04-10 05:47:00,0.06167090
348,DOGEUSDT,2021-04-10 05:48:00,0.06169770
349,DOGEUSDT,2021-04-10 05:49:00,0.06171080
350,DOGEUSDT,2021-04-10 05:50:00,0.06165720
351,DOGEUSDT,2021-04-10 05:51:00,0.06167770
352,DOGEUSDT,2021-04-10 05:52:00,0.06165200
353,DOGEUSDT,2021-04-10 05:53:00,0.06167240
354,DOGEUSDT,2021-04-10 05:54:00,0.06168610
355,DOGEUSDT,2021-04-10 05:55:00,0.06169820
356,DOGEUSDT,2021-04-10 05:56:00,0.06172500
357,DOGEUSDT,2021-04-10 05:57:00,0.06179600
358,DOGEUSDT,2021-04-10 05:58:00,0.06179170
359,DOGEUSDT,2021-04-10 05:59:00,0.06177680
360,DOGEUSDT,2021-04-10 06:00:00,0.06175310
361,DOGEUSDT,2021-04-10 06:01:00,0.06175880
362,DOGEUSDT,2021-04-10 06:02:00,0.06178690
363,DOGEUSDT,2021-04-10 06:03:00,0.06175890
364,DOGEUSDT,2021-04-10 06:04:00,0.06179200
365,DOGEUSDT,2021-04-10 06:05:00,0.06179500
366,DOGEUSDT,2021-04-10 06:06:00,0.06175810
367,DOGEUSDT,2021-04-10 06:07:00,0.06172500
368,DOGEUSDT,2021-04-10 06:08:00,0.06169950
369,DOGEUSDT,2021-04-10 06:09:00,0.06165960
370,DOGEUSDT,2021-04-10 06:10:00,0.06169200
371,DOGEUSDT,2021-04-10 06:11:00,0.06167000
372,DOGEUSDT,2021-04-10 06:12:00,0.06166900
373,DOGEUSDT,2021-04-10 06:13:00,0.06168930
374,DOGEUSDT,2021-04-10 06:14:00,0.06166460
375,DOGEUSDT,2021-04-10 06:15:00,0.06169600
376,DOGEUSDT,2021-04-10 06:16:00,0.06173500
377,DOGEUSDT,2021-04-10 06:17:00,0.06179990
378,DOGEUSDT,2021-04-10 06:18:00,0.06179980
379,DOGEUSDT,2021-04-10 06:19:00,0.06186800
380,DOGEUSDT,2021-04-10 06:20:00,0.06205490
381,DOGEUSDT,2021-04-10 06:21:00,0.06209260
382,DOGEUSDT,2021-04-10 06:22:00,0.06205590
383,DOGEUSDT,2021-04-10 06:23:00,0.06216290
384,DOGEUSDT,2021-04-10 06:24:00,0.06209180
385,DOGEUSDT,2021-04-10 06:25:00,0.06211310
386,DOGEUSDT,2021-04-10 06:26:00,0.06214710
387,DOGEUSDT,2021-04-10 06:27:00,0.06212950
388,DOGEUSDT,2021-04-10 06:28:00,0.06215800
389,DOGEUSDT,2021-04-10 06:29:00,0.06217130
390,DOGEUSDT,2021-04-10 06:30:00,0.06223060
391,DOGEUSDT,2021-04-10 06:31:00,0.06205230
392,DOGEUSDT,2021-04-10 06:32:00,0.06201120
393,DOGEUSDT,2021-04-10 06:33:00,0.06204560
